Trip,Location,Exposure,Depth,Site,Site_unique,site_meangamma,habitat_meangamma,Date,quadrat_cattletag,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,quadrat_angle,Quadrat_angle2,depth_standardised_to_tide_at_dive_time,Survey_layer,Patch_width_m,Patch_length_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,number_contact_points,Number_contact_points2,max_gap_size_to_right_cm,Max_gap_size_to_right_cm2,stable_y_n,stable_0-1,Stable_0-1_v2,Stable_0-2,stable_description,Stable_description2,widest_span_cm,Widest_span_cm2,"morphology (change to very branched, limited branching, unbranched, other)",morphology,Morphology2,Number of branches,Num_branches2,Num_branches3_0_for_other,Interlocking_morphology_or_not-Branched_Plate,number_binds,Number_binds2,estimated_break_force_from_grids_bind_number_break_force_correlation,e_break_force2,e_break_force3,Bound,Bound_to_how_many,number_binder_types,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,3,135,NA,NA,3,3,3.5,3.5,y,1,1,1,interlocked,interlocked,38.5,38.5,branched,branched,branched,5,5,5,1,1,1,-0.11,-0.11,0,1,1,1,halimeda,Halimeda,Other macroalgae,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,4,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no photos,NA,NA,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,5,137,NA,NA,8,8,1,1,y,1,1,1,interlocked,interlocked,17,17,branched,branched,branched,5,5,5,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,6,138,NA,NA,4,4,4.5,4.5,y,1,1,1,interlocked,interlocked,27,27,branched,branched,branched,no photos,NA,NA,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,7,139,NA,NA,4,4,3,3,y,1,1,1,interlocked,interlocked,18,18,branched,branched,branched,no photos,NA,NA,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,8,140,NA,NA,5,5,3,3,y,1,1,1,interlocked,interlocked,30,30,branched,branched,branched,no photos,NA,NA,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,9,141,NA,NA,2,2,0.6,0.6,n,0,0,0,unstable,unstable,10.8,10.8,branched,branched,branched,no photos,NA,NA,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,10,142,NA,NA,3,3,0.8,0.8,n,0,0,0,unstable,unstable,17.5,17.5,branched,branched,branched,6,7,7,1,3,3,3.25,3.25,3.25,1,1,3,cemented,CCA,CCA,1.3,CCA,CCA,CCA,1.4,CCA,CCA,CCA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,11,143,NA,NA,3,3,2,2,y,1,1,1,interlocked,interlocked,32,32,branched,branched,branched,no photos,NA,NA,1,0,0,-1.79,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,44464,6,6,NA,no,NA,6.6,Unknown,sloped,Maybe fill in later,Surface,2.3,2.3,5.29,1,1,6.083333333,1,4.5,1,3,8,9,NA,NA,12,144,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no photos,NA,NA,0,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,1,1217,First,0-20%,6,6,2.4,2.4,y,1,1,1,heavy ,heavy ,25,25,plate,plate,other,0,0,0,1,1,1,-0.11,-0.11,0,1,1,,Halimeda,Halimeda,Other macroalgae,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,2,1218,First,80-100%,4,4,2.2,2.2,n,0,0,0,unstable,unstable,11,11,branched,branched,branched,9,9,9,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,3,1219,First,80-100%,2,2,2.3,2.3,y,1,1,1,bound,bound,10.3,10.3,plate,plate,other,0,0,0,1,1,1,-0.11,-0.11,0,1,1,,Halimeda,Halimeda,Other macroalgae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,4,1220,First,80-100%,3,3,3.6,3.6,y,1,1,1,interlocked,interlocked,15.4,15.4,branched,branched,branched,2,2,2,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,5,1221,First,80-100%,3,3,2.6,2.6,n,0,0,0,unstable,unstable,9.2,9.2,branched,branched,branched,5,5,5,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,6,1222,First,0-20%,5,5,3.6,3.6,y,1,1,1,heavy,heavy,25,25,plate,plate,other,0,0,0,1,2,2,1.57,1.57,1.57,1,2,,sponge,sponge,Sponge,0.8,sponge,sponge,Sponge,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,23,23,0.409027778,yes,1,8.4,gentle slope,sloped,Maybe fill in later,Surface,0.5,0.6,0.3,0.25,0.25,14.8125,18.5,12,21,10,10,17,13,17,7,1223,First,80-100%,2,2,1.6,1.6,n,0,0,0,unstable,unstable,8.1,8.1,branched,branched,branched,7,7,7,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,1,1224,First,80-100%,6,6,2.3,2.3,y,1,1,2,interlocked,interlocked,31,31,branched,branched,branched,8,8,8,1,4,4,4.93,4.93,4.93,1,5,,Amansia,Amansia,Other macroalgae,3,Halimeda,Halimeda,Other macroalgae,1.5,Amansia,Amansia,Other macroalgae,1.5,Amansia,Amansia,Other macroalgae,3.8,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,2,1225,First,80-100%,4,4,1.8,1.8,y,1,1,2,interlocked,interlocked,33,33,plate,plate,other,0,0,0,1,5,5,6.61,6.61,6.61,1,3,,sponge,sponge,Sponge,7.6,sponge,sponge,Sponge,3.2,sponge,sponge,Sponge,3,Halimeda,Halimeda,Other macroalgae,1.2,sponge,sponge,Sponge,4.2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,3,1226,First,0-20%,5,5,1.4,1.4,y,1,1,1,bound,bound,31.5,31.5,plate,plate,other,0,0,0,1,1,1,-0.11,-0.11,0,1,1,,Halimeda,Halimeda,Other macroalgae,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,4,1227,First,60-80%,3,3,2.1,2.1,y,1,1,1,interlocked,interlocked,13.1,13.1,branched,branched,branched,2,2,2,1,3,3,3.25,3.25,3.25,1,2,,sponge,sponge,Sponge,2.6,sponge,sponge,Sponge,1.5,red turf,red turf,Turf algae,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,5,1228,First,80-100%,3,3,2.9,2.9,y,1,1,2,interlocked,interlocked,12.5,12.5,branched,branched,branched,1,1,1,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,6,1229,First,80-100%,2,2,0.5,0.5,y,1,1,1,bound,bound,4.8,4.8,unbranched,unbranched,unbranched,0,0,0,0,2,2,1.57,1.57,1.57,1,2,,sponge,sponge,Sponge,2.2,halimeda,halimeda,Other macroalgae,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,7,1230,First,0-20%,4,4,2.6,2.6,y,1,1,2,bound,bound,15.5,15.5,branched,branched,branched,1,1,1,1,1,1,-0.11,-0.11,0,1,1,,bryozoan,Bryozoan,Bryozoan,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,32,32,0.520138889,yes,3,7.4,gentle slope,sloped,Maybe fill in later,Surface,1.65,0.83,1.3695,0.3,0.3,19.9375,20.4,16.8,33,12,18,15,28,16.3,8,1231,First,0-20%,3,3,1.2,1.2,y,1,1,1,interlocked,interlocked,13.4,13.4,branched,branched,branched,1,1,1,1,1,1,-0.11,-0.11,0,1,1,,sponge,sponge,Sponge,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,1,1244,First,0-20%,4,4,1.5,1.5,y,1,1,2,bound,bound,19.2,19.2,branched,branched,branched,9,9,9,1,5,5,6.61,6.61,6.61,1,5,,red turf,Turf algae,Turf algae,2,sponge,sponge,Sponge,0.5,sponge,sponge,Sponge,2.1,ascidian,ascidian,Ascidian,1,halimeda,halimeda,Other macroalgae,0.9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,2,1245,Second,60-80%,2,2,2.8,2.8,y,1,1,2,interlocked,interlocked,14.8,14.8,branched,branched,branched,1,1,1,1,1,1,-0.11,-0.11,0,1,1,,red turf,Turf algae,Turf algae,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,3,1246,First,0-20%,2,2,6.4,6.4,n,0,0,0,unstable,unstable,6,6,branched,branched,branched,1,1,1,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,4,1247,First,60-80%,2,2,1,1,n,0,0,0,unstable,unstable,6.9,6.9,branched,branched,branched,1,1,1,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,5,1248,Second,80-100%,3,3,1.4,1.4,y,1,1,1,bound,bound,4.9,4.9,unbranched,unbranched,unbranched,0,0,0,0,1,1,-0.11,-0.11,0,1,1,,red turf,Turf algae,Turf algae,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,6,1249,First,0-20%,1,1,2.8,2.8,y,1,1,1,interlocked,interlocked,10.5,10.5,branched,branched,branched,3,3,3,1,4,4,4.93,4.93,4.93,1,3,,halimeda,halimeda,Other macroalgae,2.9,sponge,sponge,Sponge,1.6,sponge,sponge,Sponge,1.2,peyssonnalia,peyssonnalia,Peyssonnelia,0.7,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,7,1250,First,0-20%,3,3,2.2,2.2,n,0,0,0,unstable,unstable,7.8,7.8,branched,branched,branched,4,4,4,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,8,1251,Second,60-80%,2,2,4.6,4.6,n,0,0,0,unstable,unstable,7.8,7.8,branched,branched,branched,2,2,2,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,9,1252,First,40-60%,2,2,0.2,0.2,n,0,0,0,unstable,unstable,7,7,branched,branched,branched,1,1,1,1,0,0,-1.79,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,10,1253,First,60-80%,2,2,1.6,1.6,y,1,1,1,interlocked,interlocked,9,9,branched,branched,branched,3,3,3,1,2,2,1.57,1.57,1.57,1,3,,peyssonnalia,Peyssonnelia,Peyssonnelia,4,sponge,sponge,Sponge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
2023,Heron (offshore),Exposed,Shallow,Eco_1,Eco_1 Shallow,0.767748,0.7992249,45270,124,124,0.5,yes,2,7.5,gentle slope,sloped,Maybe fill in later,Surface,1.5,0.79,1.185,0.34,0.34,14.4,21,14,8,14.5,10.7,12,27,8,11,1254,Second,0-20%,4,4,0.7,0.7,y,1,1,1,bound,bound,7,7,branched,branched,branched,2,2,2,1,1,1,-0.11,-0.11,0,1,1,,halimeda,halimeda,Other macroalgae,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin
