Trip,Location,Exposure,Depth,Site,Site_unique,Date,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,Quadrat_angle2,Survey_layer,Patch_width_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,Number_contact_points2,Max_gap_size_to_right_cm2,stable_y_n,Stable_0-1,Stable_0-2,Stable_description2,Widest_span_cm2,Morphology2,Num_branches2,Interlocking_morphology_or_not-Branched_Plate,Number_binds2,Bound,Bound_to_how_many,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,3,1017,First,40-60%,4,2.1,y,1,1,bound,12.4,branched,3,1,2,1,2,white sponge,sponge,Sponge,0.9,red turf algae,red turf algae,Turf algae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tanya D
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,4,1018,First,40-60%,5,1,y,1,1,interlocked,21,branched,1,1,3,1,2,red turf threads,Turf algae,Turf algae,0.6,yellow sponge,sponge,Sponge,0.7,brown sponge,sponge,Sponge,0.6,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tanya D
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,5,1019,First,80-100%,3,3.4,y,1,2,interlocked,7.2,branched,2,1,2,1,2,white sponge,sponge,Sponge,1.5,? Solid,sponge,Sponge,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tanya D
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,6,1020,First,80-100%,5,2.2,y,1,1,interlocked,13.4,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tanya D
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,7,1021,Second,80-100%,5,1.2,y,1,2,interlocked,14.9,branched,1,1,7,1,4,yellow sponge,sponge,Sponge,1.5,sponge,sponge,Sponge,2.3,yellow sponge,sponge,Sponge,1.5,white sponge,sponge,Sponge,1.4,dark yellow sponge,sponge,Sponge,0.8,,Ascidian,0.9,CCA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,8,1022,First,80-100%,5,2.5,y,1,2,interlocked,13.6,branched,1,1,3,1,1,Amansia,Amansia,Other macroalgae,0.4,Amansia,amansia,Other macroalgae,0.3,Amansia,Amansia,Other macroalgae,0.6,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,9,1023,Second,60-80%,6,1.4,n,0,0,buried,12.6,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,10,1024,First,60-80%,6,2,y,1,2,interlocked,7.9,branched,1,1,4,1,1,yellow sponge,sponge,Sponge,2.2,purple sponge,sponge,Sponge,0.8,white sponge,sponge,Sponge,0.9,lobophora,lobophora,Lobophora,1.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,11,1025,First,20-40%,4,1.2,y,1,1,interlocked,8.9,branched,1,1,1,1,1,red turf threads,Turf algae,Turf algae,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,240,0.5625,yes,3,5.1,flat,Surface,16.2,304.56,5.2,13.63333333,12.5,12.2,16.6,20.5,8.5,11.5,6.7,11.9,12,1026,First,20-40%,5,1.7,y,1,2,interlocked,25,branched,1,1,5,1,2,Amansia,Amansia,Other macroalgae,0.4,yellow sponge,sponge,Sponge,2,red tube alage,red turf,Turf algae,0.4,cream sponge,sponge,Sponge,0.7,white ascidian,ascidian,Ascidian,0.6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,1,1075,First,20-40%,6,1,y,1,2,bound,45,branched,5,1,4,1,4,Amansia,Amansia,Other macroalgae,3,sponge,sponge,Sponge,1.8,CCA,CCA,CCA,1,sponge,sponge,Sponge,0.6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,2,1076,First,20-40%,5,2.4,y,1,2,bound,21,branched,1,1,4,1,4,CCA,CCA,CCA,6.2,CCA,CCA,CCA,0.9,CCA,CCA,CCA,1.1,sponge,sponge,Sponge,0.9,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,3,1077,First,20-40%,3,1,y,1,2,bound,14.2,unbranched,0,0,2,1,2,CCA,CCA,CCA,3.3,lobophora,lobophora,Lobophora,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,4,1078,First,60-80%,7,1.5,y,1,2,bound,18.4,branched,1,1,2,1,2,sponge,sponge,Sponge,1.2,CCA,CCA,CCA,1.9,Amansia,Amansia,Other macroalgae,2,amansia,amansia,Other macroalgae,1.9,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,5,1079,Second,80-100%,3,1,y,1,2,interlocked,26.3,branched,1,1,2,1,2,CCA,CCA,CCA,1,sponge,sponge,Sponge,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,6,1080,Second,60-80%,4,2.1,y,1,1,interlocked,26.8,branched,4,1,2,1,2,red turf algae,Turf algae,Turf algae,1.6,peyssonnalia,peyssonnalia,Peyssonnelia,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,7,1081,First,80-100%,3,2.7,y,1,2,bound,70,branched,9,1,5,1,5,CCA,CCA,CCA,3.2,CCA,CCA,CCA,6,old encrusting coral,coral,Hard coral,6.5,old encrusting coral,coral,Hard coral,7.5,old encrusting coral,coral,Hard coral,10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,8,1082,First,60-80%,2,0.8,n,0,0,unstable,10.3,branched,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,9,1083,Second,0-20%,3,3.7,y,1,2,interlocked,26,branched,2,1,3,1,3,CCA,CCA,CCA,2.1,CCA,CCA,CCA,0.2,red tube alage,red turf,Turf algae,0.8,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,10,1084,Second,60-80%,3,0.7,y,1,2,bound,25,branched,2,1,5,1,3,CCA,CCA,CCA,1.7,CCA,CCA,CCA,1.6,loboph,Lobophora,Lobophora,0.6,turf,turf,Turf algae,0.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,11,1085,Second,0-20%,2,2.5,y,1,1,interlocked,13.5,branched,1,1,1,1,1,CCA,CCA,CCA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,161,0.572916667,yes,3,5.1,flat,Surface,18.8,317.72,3.5,20.75,26,19,15.5,26,17,21,29,15.5,12,1086,First,20-40%,2,1.7,y,1,1,interlocked,19,branched,1,1,1,1,1,sponge,sponge,Sponge,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,1,1087,Second,80-100%,3,1,y,1,2,interlocked,20.5,branched,9,1,4,1,2,CCA,CCA,CCA,0.9,yellow sponge,sponge,Sponge,1.4,CCA,CCA,CCA,1.4,lobophora,lobophora,Lobophora,1.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,2,1088,First,20-40%,3,1.1,y,1,1,interlocked,12.4,branched,5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,3,1089,First,20-40%,6,0.2,y,1,1,interlocked,16.2,branched,3,1,5,1,4,lobophora,lobophora,lobophora,0.8,lobophora,lobophora,Lobophora,0.7,loboph,Lobophora,Lobophora,0.7,lobophora,lobophora,Lobophora,0.7,lobo,lobophora,Lobophora,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,4,1090,First,40-60%,4,2.1,y,1,2,interlocked,18,branched,6,1,1,1,1,sponge,sponge,Sponge,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,5,1091,First,80-100%,2,1,y,1,1,interlocked,4.8,branched,2,1,1,1,1,lobophora,lobophora,lobophora,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,6,1092,First,80-100%,3,1.5,y,1,1,interlocked,9.5,branched,1,1,1,1,1,lobophora,lobophora,lobophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,7,1093,First,20-40%,8,2.5,y,1,2,interlocked,31,branched,13,1,7,1,6,CCA,CCA,CCA,0.3,lobophora,lobophora,Lobophora,1,loboph,Lobophora,Lobophora,0.7,sponge,sponge,Sponge,1.5,sponge,sponge,Sponge,1.9,,Sponge,1.5,Lobophora,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,8,1094,First,0-20%,3,2.3,n,0,0,unstable,11.5,branched,1,1,2,1,1,sponge,sponge,Sponge,1.4,lobophora,lobophora,Lobophora,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,9,1095,First,0-20%,5,0.7,y,1,1,interlocked,15.7,branched,6,1,1,1,1,sponge,sponge,Sponge,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,10,1096,Second,80-100%,3,2.3,y,1,2,interlocked,12.1,branched,7,1,4,1,3,lobophora,lobophora,lobophora,1,sponge,sponge,Sponge,2.7,sponge,sponge,Sponge,2.6,sponge,sponge,Sponge,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,11,1097,First,0-20%,3,0.8,y,1,1,interlocked,6,branched,1,1,1,1,1,lobophora,lobophora,lobophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,241,0.6875,yes,2,4,flat,Surface,NA,NA,NA,19.58333333,21,18,14,26,22.5,16,17,15,12,1098,First,0-20%,3,3,n,0,0,unstable,8.5,branched,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,1,1099,First,80-100%,4,10.3,n,0,0,unstable,10.3,unbranched,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,2,1100,First,0-20%,3,30.3,y,1,2,interlocked,10.3,branched,4,1,10,1,4,sponge,sponge,Sponge,1,sponge,sponge,Sponge,1.4,sponge,sponge,Sponge,1.4,peyssonnalia,Peyssonnelia,Peyssonnelia,1.3,bryozoan,bryozoan,Bryozoan,1.4,,Bryozoan,1,Sponge,1.3,Sponge,1.4,Other macroalgae,0.6,Other macroalgae,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,3,1101,First,80-100%,5,14.7,n,0,0,unstable,14.7,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,4,1102,Second,80-100%,4,12.5,y,1,1,bound,12.5,branched,1,1,7,1,1,peyssonnalia,Peyssonnelia,Peyssonnelia,0.8,sponge,sponge,Sponge,0.7,sponge,sponge,Sponge,1,sponge,sponge,Sponge,0.6,sponge,sponge,Sponge,0.8,,Sponge,1,Sponge,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,5,1103,First,60-80%,4,20.7,y,1,1,interlocked,20.7,branched,3,1,1,1,1,Amansia,Amansia,Other macroalgae,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,6,1104,First,0-20%,5,24,y,1,1,interlocked,24,branched,4,1,4,1,1,sponge,sponge,Sponge,0.6,Amansia,amansia,Other macroalgae,0.6,sponge,sponge,Sponge,1.1,amansia,amansia,Other macroalgae,0.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,7,1105,Second,60-80%,4,1.2,y,1,1,buried,15.6,branched,4,1,2,1,1,lobophora,lobophora,lobophora,2.1,Bryozoan,bryozoan,Bryozoan,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,8,1106,First,20-40%,3,1.1,y,1,2,bound,15.8,branched,2,1,1,1,3,sponge,sponge,Sponge,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,9,1107,Second,80-100%,5,1.5,y,1,1,bound,7.6,unbranched,0,0,2,1,1,sponge,sponge,Sponge,0.7,sponge,sponge,Sponge,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,10,1108,First,60-80%,5,0.9,n,0,0,unstable,14.6,branched,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Shallow,Halfway,Halfway Shallow,45215,160,0.565277778,yes,4,5.3,sloped,Surface,18.8,304.56,2,16.96666667,18.4,12.5,17.5,14.2,21,18.2,28.5,18,11,1109,First,60-80%,5,2.2,y,1,1,bound,13.2,branched,2,1,8,1,2,sponge,sponge,Sponge,0.9,sponge,sponge,Sponge,1.2,sponge,sponge,Sponge,1.8,sponge,sponge,Sponge,0.8,sponge,sponge,Sponge,1.2,,Other macroalgae,0.8,Other macroalgae,0.3,Other macroalgae,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
